analysis_scope,base_event_id,pair,threshold_bps,entry_time,exit_time,long_exchange,short_exchange,gross_price_convergence_bps,funding_cashflow_bps,long_funding_event_count,short_funding_event_count,combined_gross_bps,data_quality,net_after_cost_20bps,net_after_cost_40bps,net_after_cost_80bps
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000083,binance/bitget,20,2026-06-16 01:00:00+00:00,2026-06-16 01:15:00+00:00,binance,bitget,10.122255859943643,0.0,0,0,10.122255859943643,native_15m_trade_close_plus_real_settlements,-9.877744140056357,-29.877744140056357,-69.87774414005636
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000084,binance/bitget,20,2026-06-16 01:30:00+00:00,2026-06-16 01:45:00+00:00,binance,bitget,8.170190381573985,0.0,0,0,8.170190381573985,native_15m_trade_close_plus_real_settlements,-11.829809618426015,-31.829809618426015,-71.82980961842601
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000085,binance/bitget,20,2026-06-16 03:00:00+00:00,2026-06-16 06:00:00+00:00,binance,bitget,17.300481665798227,0.0,0,0,17.300481665798227,native_15m_trade_close_plus_real_settlements,-2.6995183342017732,-22.699518334201773,-62.69951833420177
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000086,binance/bitget,20,2026-06-16 06:15:00+00:00,2026-06-16 06:45:00+00:00,binance,bitget,3.297139833922323,0.0,0,0,3.297139833922323,native_15m_trade_close_plus_real_settlements,-16.702860166077677,-36.70286016607768,-76.70286016607767
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000087,binance/bitget,20,2026-06-16 07:00:00+00:00,2026-06-16 10:15:00+00:00,binance,bitget,27.34684918776049,-5.8824000000000005,1,1,21.46444918776049,native_15m_trade_close_plus_real_settlements,1.46444918776049,-18.53555081223951,-58.53555081223951
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000088,binance/bitget,20,2026-06-16 10:30:00+00:00,2026-06-16 12:00:00+00:00,binance,bitget,17.23804857697047,0.0,0,0,17.23804857697047,native_15m_trade_close_plus_real_settlements,-2.7619514230295295,-22.76195142302953,-62.76195142302953
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000089,binance/bitget,20,2026-06-16 12:15:00+00:00,2026-06-16 12:45:00+00:00,binance,bitget,13.477603920004686,0.0,0,0,13.477603920004686,native_15m_trade_close_plus_real_settlements,-6.522396079995314,-26.522396079995314,-66.52239607999532
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000090,binance/bitget,20,2026-06-16 14:00:00+00:00,2026-06-16 14:30:00+00:00,binance,bitget,4.855694952473961,0.0,0,0,4.855694952473961,native_15m_trade_close_plus_real_settlements,-15.14430504752604,-35.14430504752604,-75.14430504752605
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000091,binance/bitget,20,2026-06-16 16:15:00+00:00,2026-06-16 16:30:00+00:00,binance,bitget,5.759990698178397,0.0,0,0,5.759990698178397,native_15m_trade_close_plus_real_settlements,-14.240009301821603,-34.2400093018216,-74.2400093018216
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000092,binance/bitget,20,2026-06-16 18:00:00+00:00,2026-06-16 18:15:00+00:00,binance,bitget,6.411300136868938,0.0,0,0,6.411300136868938,native_15m_trade_close_plus_real_settlements,-13.588699863131062,-33.58869986313106,-73.58869986313107
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000093,binance/bitget,20,2026-06-16 21:15:00+00:00,2026-06-16 21:30:00+00:00,binance,bitget,7.964240245953716,0.0,0,0,7.964240245953716,native_15m_trade_close_plus_real_settlements,-12.035759754046284,-32.03575975404628,-72.03575975404628
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000094,binance/bitget,20,2026-06-17 00:00:00+00:00,2026-06-17 00:15:00+00:00,binance,bitget,3.860520143068239,0.0,1,0,3.860520143068239,native_15m_trade_close_plus_real_settlements,-16.13947985693176,-36.13947985693176,-76.13947985693176
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000095,binance/bitget,20,2026-06-17 02:15:00+00:00,2026-06-17 02:30:00+00:00,binance,bitget,7.669556024342299,0.0,0,0,7.669556024342299,native_15m_trade_close_plus_real_settlements,-12.330443975657701,-32.3304439756577,-72.3304439756577
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000096,binance/bitget,20,2026-06-17 02:45:00+00:00,2026-06-17 03:00:00+00:00,binance,bitget,6.665198296880529,0.0,0,0,6.665198296880529,native_15m_trade_close_plus_real_settlements,-13.33480170311947,-33.33480170311947,-73.33480170311947
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000097,binance/bitget,20,2026-06-17 03:45:00+00:00,2026-06-17 04:00:00+00:00,binance,bitget,5.938300526826001,0.0,0,0,5.938300526826001,native_15m_trade_close_plus_real_settlements,-14.061699473173999,-34.061699473174,-74.061699473174
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000098,binance/bitget,20,2026-06-17 05:15:00+00:00,2026-06-17 05:45:00+00:00,binance,bitget,11.022131527553713,0.0,0,0,11.022131527553713,native_15m_trade_close_plus_real_settlements,-8.977868472446287,-28.97786847244629,-68.97786847244629
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000099,binance/bitget,20,2026-06-17 06:00:00+00:00,2026-06-17 06:30:00+00:00,binance,bitget,4.17340887100152,0.0,0,0,4.17340887100152,native_15m_trade_close_plus_real_settlements,-15.82659112899848,-35.82659112899848,-75.82659112899847
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000100,binance/bitget,20,2026-06-17 06:45:00+00:00,2026-06-17 07:00:00+00:00,binance,bitget,3.9551207575832414,0.0,0,0,3.9551207575832414,native_15m_trade_close_plus_real_settlements,-16.04487924241676,-36.044879242416755,-76.04487924241676
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000101,binance/bitget,20,2026-06-17 07:45:00+00:00,2026-06-17 08:30:00+00:00,binance,bitget,8.973448278383614,-5.906799999999999,1,1,3.0666482783836155,native_15m_trade_close_plus_real_settlements,-16.933351721616383,-36.93335172161638,-76.93335172161639
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000102,binance/bitget,20,2026-06-17 08:45:00+00:00,2026-06-17 09:00:00+00:00,binance,bitget,8.27174862950508,0.0,0,0,8.27174862950508,native_15m_trade_close_plus_real_settlements,-11.72825137049492,-31.72825137049492,-71.72825137049492
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000103,binance/bitget,20,2026-06-17 09:15:00+00:00,2026-06-17 09:30:00+00:00,binance,bitget,1.1393630530093048,0.0,0,0,1.1393630530093048,native_15m_trade_close_plus_real_settlements,-18.860636946990695,-38.860636946990695,-78.8606369469907
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000104,binance/bitget,20,2026-06-17 10:00:00+00:00,2026-06-17 10:15:00+00:00,binance,bitget,4.3338488624189,0.0,0,0,4.3338488624189,native_15m_trade_close_plus_real_settlements,-15.6661511375811,-35.666151137581096,-75.6661511375811
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000105,binance/bitget,20,2026-06-17 11:00:00+00:00,2026-06-17 11:15:00+00:00,binance,bitget,2.5735728525669046,0.0,0,0,2.5735728525669046,native_15m_trade_close_plus_real_settlements,-17.426427147433095,-37.426427147433095,-77.42642714743309
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000106,binance/bitget,20,2026-06-17 12:00:00+00:00,2026-06-17 12:15:00+00:00,binance,bitget,11.298708728632867,0.0,0,0,11.298708728632867,native_15m_trade_close_plus_real_settlements,-8.701291271367133,-28.701291271367133,-68.70129127136713
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000107,binance/bitget,20,2026-06-17 13:30:00+00:00,2026-06-17 13:45:00+00:00,binance,bitget,10.027883450805213,0.0,0,0,10.027883450805213,native_15m_trade_close_plus_real_settlements,-9.972116549194787,-29.972116549194787,-69.9721165491948
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000108,binance/bitget,20,2026-06-17 14:00:00+00:00,2026-06-17 14:30:00+00:00,binance,bitget,9.309075814707336,0.0,0,0,9.309075814707336,native_15m_trade_close_plus_real_settlements,-10.690924185292664,-30.690924185292666,-70.69092418529266
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000109,binance/bitget,20,2026-06-17 15:30:00+00:00,2026-06-17 15:45:00+00:00,binance,bitget,0.45043734489352616,0.0,0,0,0.45043734489352616,native_15m_trade_close_plus_real_settlements,-19.549562655106474,-39.54956265510647,-79.54956265510647
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000110,binance/bitget,20,2026-06-17 17:00:00+00:00,2026-06-17 17:45:00+00:00,binance,bitget,5.279828312323559,0.0,0,0,5.279828312323559,native_15m_trade_close_plus_real_settlements,-14.72017168767644,-34.72017168767644,-74.72017168767644
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000111,binance/bitget,20,2026-06-17 18:00:00+00:00,2026-06-17 19:15:00+00:00,binance,bitget,17.406676876492682,0.0,0,0,17.406676876492682,native_15m_trade_close_plus_real_settlements,-2.593323123507318,-22.593323123507318,-62.59332312350732
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000112,binance/bitget,20,2026-06-17 19:30:00+00:00,2026-06-17 20:00:00+00:00,binance,bitget,3.9041448025675756,0.0,0,0,3.9041448025675756,native_15m_trade_close_plus_real_settlements,-16.095855197432424,-36.09585519743243,-76.09585519743243
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000113,binance/bitget,20,2026-06-17 20:45:00+00:00,2026-06-17 21:00:00+00:00,binance,bitget,0.8672983513143606,0.0,0,0,0.8672983513143606,native_15m_trade_close_plus_real_settlements,-19.13270164868564,-39.13270164868564,-79.13270164868564
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000114,binance/bitget,20,2026-06-17 21:30:00+00:00,2026-06-17 22:00:00+00:00,binance,bitget,7.942026830439858,0.0,0,0,7.942026830439858,native_15m_trade_close_plus_real_settlements,-12.057973169560142,-32.05797316956014,-72.05797316956014
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000115,binance/bitget,20,2026-06-17 23:30:00+00:00,2026-06-18 00:15:00+00:00,binance,bitget,10.17820144031506,0.0,1,1,10.17820144031506,native_15m_trade_close_plus_real_settlements,-9.82179855968494,-29.82179855968494,-69.82179855968494
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000116,binance/bitget,20,2026-06-18 00:30:00+00:00,2026-06-18 02:00:00+00:00,binance,bitget,9.284338319138161,0.0,0,0,9.284338319138161,native_15m_trade_close_plus_real_settlements,-10.715661680861839,-30.71566168086184,-70.71566168086184
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000117,binance/bitget,20,2026-06-18 02:15:00+00:00,2026-06-18 02:30:00+00:00,binance,bitget,5.770844202379607,0.0,0,0,5.770844202379607,native_15m_trade_close_plus_real_settlements,-14.229155797620393,-34.22915579762039,-74.2291557976204
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000118,binance/bitget,20,2026-06-18 02:45:00+00:00,2026-06-18 08:00:00+00:00,binance,bitget,26.46053137653008,2.7661000000000007,1,1,29.226631376530083,native_15m_trade_close_plus_real_settlements,9.226631376530083,-10.773368623469917,-50.77336862346992
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000119,binance/bitget,20,2026-06-18 08:15:00+00:00,2026-06-18 23:15:00+00:00,binance,bitget,32.68098347271379,-14.6713,1,1,18.00968347271379,native_15m_trade_close_plus_real_settlements,-1.9903165272862111,-21.99031652728621,-61.99031652728621
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000120,binance/bitget,20,2026-06-18 23:45:00+00:00,2026-06-21 23:15:00+00:00,binance,bitget,52.828584349259344,-31.061700000000002,9,9,21.766884349259342,native_15m_trade_close_plus_real_settlements,1.7668843492593425,-18.233115650740658,-58.23311565074066
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000121,binance/bitget,20,2026-06-22 00:00:00+00:00,2026-06-26 13:45:00+00:00,binance,bitget,129.39333606901988,-16.813299999999984,14,13,112.5800360690199,native_15m_trade_close_plus_real_settlements,92.5800360690199,72.5800360690199,32.5800360690199
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000122,binance/bitget,20,2026-06-26 14:00:00+00:00,2026-06-28 11:00:00+00:00,binance,bitget,31.309409118978586,-4.3743,6,6,26.935109118978588,native_15m_trade_close_plus_real_settlements,6.935109118978588,-13.064890881021412,-53.06489088102141
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000123,binance/bitget,20,2026-06-28 11:15:00+00:00,2026-06-28 12:30:00+00:00,binance,bitget,10.542677578689538,0.0,0,0,10.542677578689538,native_15m_trade_close_plus_real_settlements,-9.457322421310462,-29.45732242131046,-69.45732242131047
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000124,binance/bitget,20,2026-06-28 12:45:00+00:00,2026-06-28 13:15:00+00:00,binance,bitget,5.970696317874999,0.0,0,0,5.970696317874999,native_15m_trade_close_plus_real_settlements,-14.029303682125,-34.029303682125004,-74.029303682125
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000125,binance/bitget,20,2026-06-28 14:00:00+00:00,2026-06-28 14:15:00+00:00,binance,bitget,5.220111456398705,0.0,0,0,5.220111456398705,native_15m_trade_close_plus_real_settlements,-14.779888543601295,-34.779888543601295,-74.77988854360129
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000126,binance/bitget,20,2026-06-28 14:45:00+00:00,2026-06-28 15:00:00+00:00,binance,bitget,2.801969238854614,0.0,0,0,2.801969238854614,native_15m_trade_close_plus_real_settlements,-17.198030761145386,-37.19803076114539,-77.19803076114539
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000127,binance/bitget,20,2026-06-28 16:30:00+00:00,2026-06-28 23:45:00+00:00,binance,bitget,27.406225644121182,0.0,0,0,27.406225644121182,native_15m_trade_close_plus_real_settlements,7.406225644121182,-12.593774355878818,-52.59377435587882
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000128,binance/bitget,20,2026-06-29 00:00:00+00:00,2026-06-29 00:45:00+00:00,binance,bitget,15.151236994827727,15.744299999999999,1,0,30.895536994827726,native_15m_trade_close_plus_real_settlements,10.895536994827726,-9.104463005172274,-49.10446300517228
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000129,binance/bitget,20,2026-06-29 01:15:00+00:00,2026-06-29 14:15:00+00:00,binance,bitget,39.32479479250591,21.1982,1,1,60.52299479250591,native_15m_trade_close_plus_real_settlements,40.52299479250591,20.522994792505912,-19.477005207494088
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000130,binance/bitget,20,2026-06-29 16:00:00+00:00,2026-06-29 16:15:00+00:00,binance,bitget,10.378110001397403,12.9015,1,0,23.2796100013974,native_15m_trade_close_plus_real_settlements,3.279610001397401,-16.7203899986026,-56.7203899986026
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000131,binance/bitget,20,2026-06-29 16:30:00+00:00,2026-06-29 16:45:00+00:00,binance,bitget,3.215162350415035,0.0,0,0,3.215162350415035,native_15m_trade_close_plus_real_settlements,-16.784837649584965,-36.784837649584965,-76.78483764958497
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000132,binance/bitget,20,2026-06-29 17:30:00+00:00,2026-06-29 17:45:00+00:00,binance,bitget,6.826873949623717,0.0,0,0,6.826873949623717,native_15m_trade_close_plus_real_settlements,-13.173126050376283,-33.17312605037628,-73.17312605037628
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000133,binance/bitget,20,2026-06-29 19:45:00+00:00,2026-06-29 20:00:00+00:00,binance,bitget,6.005589886674148,0.0,0,0,6.005589886674148,native_15m_trade_close_plus_real_settlements,-13.994410113325852,-33.994410113325856,-73.99441011332586
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000134,binance/bitget,20,2026-06-29 21:30:00+00:00,2026-06-29 21:45:00+00:00,binance,bitget,9.941159261261564,0.0,0,0,9.941159261261564,native_15m_trade_close_plus_real_settlements,-10.058840738738436,-30.058840738738436,-70.05884073873844
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000135,binance/bitget,20,2026-06-29 22:00:00+00:00,2026-06-29 22:15:00+00:00,binance,bitget,5.927861234645878,0.0,0,0,5.927861234645878,native_15m_trade_close_plus_real_settlements,-14.072138765354122,-34.072138765354126,-74.07213876535413
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000136,binance/bitget,20,2026-07-01 03:30:00+00:00,2026-07-01 03:45:00+00:00,binance,bitget,5.055434378792874,0.0,0,0,5.055434378792874,native_15m_trade_close_plus_real_settlements,-14.944565621207126,-34.944565621207126,-74.94456562120712
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000137,binance/bitget,20,2026-07-01 10:00:00+00:00,2026-07-01 10:30:00+00:00,binance,bitget,6.139141812804635,0.0,0,0,6.139141812804635,native_15m_trade_close_plus_real_settlements,-13.860858187195365,-33.86085818719536,-73.86085818719536
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000138,binance/bitget,20,2026-07-01 11:00:00+00:00,2026-07-01 11:45:00+00:00,binance,bitget,2.2956602475403365,0.0,0,0,2.2956602475403365,native_15m_trade_close_plus_real_settlements,-17.704339752459664,-37.70433975245966,-77.70433975245966
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000139,binance/bitget,20,2026-07-01 12:00:00+00:00,2026-07-01 12:30:00+00:00,binance,bitget,7.556577030320225,0.0,0,0,7.556577030320225,native_15m_trade_close_plus_real_settlements,-12.443422969679775,-32.44342296967977,-72.44342296967977
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000140,binance/bitget,20,2026-07-01 16:00:00+00:00,2026-07-01 16:15:00+00:00,binance,bitget,5.2239354509962475,19.9192,1,0,25.143135450996247,native_15m_trade_close_plus_real_settlements,5.1431354509962475,-14.856864549003753,-54.85686454900375
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000141,binance/bitget,20,2026-07-02 07:15:00+00:00,2026-07-02 07:45:00+00:00,binance,bitget,7.850978312507504,0.0,0,0,7.850978312507504,native_15m_trade_close_plus_real_settlements,-12.149021687492496,-32.14902168749249,-72.14902168749249
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000142,binance/bitget,20,2026-07-02 09:15:00+00:00,2026-07-02 15:15:00+00:00,binance,bitget,37.37856737455413,0.0,0,0,37.37856737455413,native_15m_trade_close_plus_real_settlements,17.37856737455413,-2.6214326254458697,-42.62143262544587
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000143,binance/bitget,20,2026-07-02 16:15:00+00:00,2026-07-02 16:30:00+00:00,binance,bitget,2.2861132344934596,0.0,0,0,2.2861132344934596,native_15m_trade_close_plus_real_settlements,-17.71388676550654,-37.713886765506544,-77.71388676550654
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000144,binance/bitget,20,2026-07-03 02:45:00+00:00,2026-07-03 03:15:00+00:00,binance,bitget,8.617924860385173,0.0,0,0,8.617924860385173,native_15m_trade_close_plus_real_settlements,-11.382075139614827,-31.382075139614827,-71.38207513961483
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000145,binance/bitget,20,2026-07-07 05:00:00+00:00,2026-07-07 05:45:00+00:00,binance,bitget,6.525393739376895,0.0,0,0,6.525393739376895,native_15m_trade_close_plus_real_settlements,-13.474606260623105,-33.474606260623105,-73.4746062606231
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000146,binance/bitget,20,2026-07-07 06:15:00+00:00,2026-07-07 08:00:00+00:00,binance,bitget,24.800093980343906,-16.151500000000002,1,1,8.648593980343904,native_15m_trade_close_plus_real_settlements,-11.351406019656096,-31.351406019656096,-71.3514060196561
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000147,binance/bitget,20,2026-07-07 10:00:00+00:00,2026-07-07 10:15:00+00:00,binance,bitget,4.4649369660620515,0.0,0,0,4.4649369660620515,native_15m_trade_close_plus_real_settlements,-15.535063033937949,-35.535063033937945,-75.53506303393794
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000148,binance/bitget,20,2026-07-08 13:45:00+00:00,2026-07-08 16:00:00+00:00,binance,bitget,32.03472279395719,-13.9656,1,1,18.069122793957185,native_15m_trade_close_plus_real_settlements,-1.9308772060428154,-21.930877206042815,-61.930877206042815
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000149,binance/bitget,20,2026-07-08 16:45:00+00:00,2026-07-08 23:45:00+00:00,binance,bitget,24.684856962163167,0.0,0,0,24.684856962163167,native_15m_trade_close_plus_real_settlements,4.684856962163167,-15.315143037836833,-55.31514303783683
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000150,binance/bitget,20,2026-07-09 11:00:00+00:00,2026-07-09 11:15:00+00:00,binance,bitget,2.203855525271244,0.0,0,0,2.203855525271244,native_15m_trade_close_plus_real_settlements,-17.796144474728756,-37.796144474728756,-77.79614447472875
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000151,binance/bitget,20,2026-07-09 12:00:00+00:00,2026-07-09 16:30:00+00:00,binance,bitget,25.31168554929831,-11.2086,1,1,14.10308554929831,native_15m_trade_close_plus_real_settlements,-5.89691445070169,-25.89691445070169,-65.89691445070169
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000152,binance/bitget,20,2026-07-09 16:45:00+00:00,2026-07-09 17:30:00+00:00,binance,bitget,6.238074656543965,0.0,0,0,6.238074656543965,native_15m_trade_close_plus_real_settlements,-13.761925343456035,-33.761925343456035,-73.76192534345603
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000153,binance/bitget,20,2026-07-09 17:45:00+00:00,2026-07-09 18:15:00+00:00,binance,bitget,4.466320714804709,0.0,0,0,4.466320714804709,native_15m_trade_close_plus_real_settlements,-15.53367928519529,-35.53367928519529,-75.53367928519529
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000154,binance/bitget,20,2026-07-09 18:45:00+00:00,2026-07-09 19:15:00+00:00,binance,bitget,2.2908286896074053,0.0,0,0,2.2908286896074053,native_15m_trade_close_plus_real_settlements,-17.709171310392595,-37.70917131039259,-77.70917131039259
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000155,binance/bitget,20,2026-07-09 19:45:00+00:00,2026-07-09 20:30:00+00:00,binance,bitget,6.428116516096466,0.0,0,0,6.428116516096466,native_15m_trade_close_plus_real_settlements,-13.571883483903534,-33.571883483903534,-73.57188348390353
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000156,binance/bitget,20,2026-07-10 00:00:00+00:00,2026-07-10 00:45:00+00:00,binance,bitget,3.6380315149120896,0.0,1,0,3.6380315149120896,native_15m_trade_close_plus_real_settlements,-16.36196848508791,-36.361968485087914,-76.36196848508791
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000157,binance/bitget,20,2026-07-10 01:15:00+00:00,2026-07-10 01:30:00+00:00,binance,bitget,4.432631456220758,0.0,0,0,4.432631456220758,native_15m_trade_close_plus_real_settlements,-15.567368543779242,-35.56736854377924,-75.56736854377924
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000158,binance/bitget,20,2026-07-10 01:45:00+00:00,2026-07-10 04:00:00+00:00,binance,bitget,13.34300096096823,0.0,0,0,13.34300096096823,native_15m_trade_close_plus_real_settlements,-6.656999039031771,-26.65699903903177,-66.65699903903177
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000159,binance/bitget,20,2026-07-10 04:45:00+00:00,2026-07-10 05:00:00+00:00,binance,bitget,3.4263995613254785,0.0,0,0,3.4263995613254785,native_15m_trade_close_plus_real_settlements,-16.57360043867452,-36.57360043867452,-76.57360043867452
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000160,binance/bitget,20,2026-07-10 05:15:00+00:00,2026-07-10 06:00:00+00:00,binance,bitget,4.822077013198303,0.0,0,0,4.822077013198303,native_15m_trade_close_plus_real_settlements,-15.177922986801697,-35.1779229868017,-75.17792298680169
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000161,binance/bitget,20,2026-07-10 06:15:00+00:00,2026-07-10 06:30:00+00:00,binance,bitget,1.9131493821283918,0.0,0,0,1.9131493821283918,native_15m_trade_close_plus_real_settlements,-18.086850617871608,-38.086850617871605,-78.0868506178716
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000162,binance/bitget,20,2026-07-10 06:45:00+00:00,2026-07-10 07:15:00+00:00,binance,bitget,8.248735487402557,0.0,0,0,8.248735487402557,native_15m_trade_close_plus_real_settlements,-11.751264512597443,-31.751264512597444,-71.75126451259744
PRICE_FUNDING_15M_GLOBAL_WINDOW,15m-0000163,binance/bitget,20,2026-07-10 08:15:00+00:00,2026-07-10 08:45:00+00:00,binance,bitget,3.7562662297301657,0.0,0,0,3.7562662297301657,native_15m_trade_close_plus_real_settlements,-16.243733770269834,-36.243733770269834,-76.24373377026984
